,,10,134,45100,A Organismos Autónomos y agencias de las CC.AA.,60000,0,60000,0,60000
,,10,330,22000,Ordinario no inventariable.,300,0,300,0,300
,,10,330,22001,"Prensa, revistas, libros y otras publicaciones.",20000,0,20000,9763,10237
,,10,330,22199,Otros suministros.,2000,0,2000,70.71,1600
,,10,330,22699,Otros gastos diversos,500,0,500,54.03,445.97
,,10,330,22706,Estudios y trabajos técnicos.,25000,0,25000,6001.6,18998.4
,,10,333,21200,REPARAC. MANTENI. EDIFICIOS Y O.CONSTRUC,10000,0,10000,0,10000
,,10,333,21300,"REPARAC. MANTEN, Y CONS.  MAQUIN.,INST. Y UTILLAJE.",10000,0,10000,338.8,9661.2
,,10,333,22001,"Prensa, revistas, libros y otras publicaciones.",350,0,350,0,350
,,10,333,22628,EXPOSICIONES,400000,0,400000,30546.22,276869.01
,,10,333,22629,CATALOGACION Y RESTAURACION DEL PATRIMONIO,3000,0,3000,0,3000
,,10,333,22699,Otros gastos diversos,2000,0,2000,0,2000
,,10,333,22700,Limpieza y aseo.,26211.12,0,26211.12,8772.5,982.62
,,10,333,22701,Seguridad.,360806.27,0,360806.27,30595.24,252386.61
,,10,333,22799,Otros trabajos realizados por otras empresas y profes.,15000,0,15000,986.11,14013.89
,,10,333,48917,FUNDACION LUIS SEOANE,350000,0,350000,233333.34,116666.66
,,10,333,62300,"INV.NUEVA MAQUINARIA, INSTALACIONES Y UTILLAJE",3000,0,3000,0,3000
,,10,333,62500,INV.NUEVA MOBILIARIO Y ENSERES,16000,0,16000,0,16000
,,10,333,63200,INV.REPOS.EDIFICIOS Y OTRAS CONSTRUCCIONES,15000,0,15000,0,15000
,,10,333,6320020,REM./20.-INV.REPOS.EDIFICIOS Y OTRAS CONSTRUCCIONES,0,44966.63,44966.63,0,44966.63
,,10,333,63300,"INV. REPOS. MAQUINARIA, INSTALACIONES Y UTILLAJE",600000,0,600000,0,600000
,,10,333,6330017,"REM./17 INV. REPOS. MAQUINARIA, INSTALACIONES Y UTILLAJE",0,188041.8,188041.8,0,188041.8
,,10,333,6330018,"REM./18 INV. REPOS. MAQUINARIA, INSTALACIONES Y UTILLAJE",0,20000,20000,0,20000
,,10,333,68500,GTOS.EN BIENES PATRIMONIALES MOBILIARIO Y ENSERES,10000,0,10000,0,10000
,,10,334,20200,ARRENDAMIENTOS EDIFICIOS Y OTRAS CONSTR.,69795.8,0,69795.8,23055.76,16619.87
,,10,334,21200,REPARAC. MANTENI. EDIFICIOS Y O.CONSTRUC,60000,0,60000,7537.19,52462.81
,,10,334,21300,"REPARAC. MANTEN, Y CONS.  MAQUIN.,INST. Y UTILLAJE.",18000,0,18000,48.4,17951.6
,,10,334,21500,"REP.,MANT. Y CONSERV. MOBILIARIO Y ENSERES",1000,0,1000,126.3,873.7
,,10,334,22103,Combustibles y carburantes.,400,0,400,0,400
,,10,334,22199,Otros suministros.,1500,0,1500,25.08,1350
,,10,334,22400,PRIMAS DE SEGUROS,10,0,10,0,10
,,10,334,22606,"Reuniones, conferencias y cursos.",15000,0,15000,202.34,14797.66
,,10,334,22609,Actividades culturales y deportivas,200000,0,200000,52655.78,147344.22
,,10,334,22614,INDEMNIZACIONES VARIAS,27000,0,27000,27023.15,-23.15
,,10,334,22620,ACTIVIDADES DE FOMENTO DE LA LENGUA GALLEGA,120000,0,120000,30115.33,89884.67
,,10,334,22628,EXPOSICIONES,50000,0,50000,3472.7,46527.3
,,10,334,22699,Otros gastos diversos,10000,0,10000,7893.84,2106.16
,,10,334,22700,Limpieza y aseo.,224369.3,0,224369.3,64775.92,159593.38
,,10,334,22701,Seguridad.,461764.29,0,461764.29,177978.15,223928.22
,,10,334,22706,Estudios y trabajos técnicos.,70000,0,70000,181.5,69818.5
